Composite.Element.REF	TCGA-OR-A5J2-01	TCGA-PA-A5YG-01	TCGA-OR-A5JV-01	TCGA-OR-A5JT-01	TCGA-OR-A5JR-01	TCGA-OR-A5JP-01	TCGA-OR-A5J6-01	TCGA-OR-A5J8-01	TCGA-OR-A5J3-01	TCGA-OR-A5J9-01	TCGA-OR-A5J7-01	TCGA-OR-A5K1-01	TCGA-OR-A5JY-01	TCGA-OR-A5JS-01	TCGA-OR-A5K6-01	TCGA-OR-A5K8-01	TCGA-OR-A5K3-01	TCGA-OR-A5JA-01	TCGA-OR-A5K0-01	TCGA-OR-A5K5-01	TCGA-OR-A5K4-01	TCGA-OR-A5JW-01	TCGA-OR-A5KU-01	TCGA-OR-A5KO-01	TCGA-OR-A5LS-01	TCGA-OR-A5LT-01	TCGA-OR-A5LG-01	TCGA-OR-A5LN-01	TCGA-OR-A5LO-01	TCGA-OR-A5LP-01	TCGA-OR-A5LK-01	TCGA-OR-A5LJ-01	TCGA-OR-A5LD-01	TCGA-OR-A5LL-01	TCGA-OR-A5LM-01	TCGA-OR-A5KZ-01	TCGA-OR-A5KY-01	TCGA-OR-A5KX-01	TCGA-OR-A5KW-01	TCGA-OR-A5LH-01	TCGA-PK-A5H8-01	TCGA-PK-A5HA-01	TCGA-OU-A5PI-01	TCGA-OR-A5JZ-01	TCGA-PK-A5H9-01
YAP1|YAP	0.227823377	0.080143973	0.264358711	0.530216356	-0.072696404	0.040480413	0.076943033	0.409974693	0.218589634	0.01912121	0.172070241	-0.077084364	0.185893784	0.222754441	0.211071143	-0.006894492	0.133541977	-0.059650727	0.11253601	0.1895478	0.25161278	-0.158555695	0.356128189	-0.153286228	0.07609811	-0.131490091	0.250545041	-0.056698448	0.237172047	0.227729082	-0.113733202	0.046867676	0.361918611	0.33007804	0.040808603	0.170987617	0.207168708	0.09371337	0.163900494	0.05355472	-0.006894492	-0.096833824	0.095355403	0.139385419	0.035828838
YAP1|YAP_pS127	1.835050771	1.139437485	0.053222621	1.635668939	0.432894983	1.842821891	0.886691202	1.438465365	1.63021432	0.820386393	1.705701513	0.972776744	0.921684845	2.255174212	1.460679183	0.750486664	0.677005086	1.398707187	1.230568468	2.004723891	1.182736446	1.201038139	2.008774861	1.562058399	-0.266468015	1.312061049	2.442354187	0.98782121	1.346721095	0.990658319	0.772837629	0.76556011	1.758934258	1.879003854	0.863748784	0.917625243	2.28703535	1.29251645	1.858778741	0.083990512	1.006252666	0.500995121	1.507655636	1.354813223	2.217484773
YBX1|YB-1	-0.873388756	-0.877740862	-0.829239997	-0.922877622	-0.758392662	-0.802933399	-1.225594816	-1.071167496	-0.899715023	-0.607576421	-0.894035522	-0.954727414	-0.658759027	-0.664678	-0.875281198	-0.887870015	-0.729854647	-0.836360597	-0.993821974	-0.663117935	-0.475745435	-0.543092897	-0.644559581	-0.744369435	-0.748396676	-0.99767718	-0.951012109	-0.844192888	-0.732177125	-0.626219947	-0.793021546	-0.681234727	-0.865492886	-0.797481304	-0.870237958	-0.419814785	-0.588276373	-0.983595175	-0.821924757	-1.148679333	-0.631754466	-0.879487282	-0.731791228	-0.676292469	-0.797991748
YBX1|YB-1_pS102	-0.004722983	-0.095503075	-0.013783957	0.46624453	0.289294124	0.050972984	-0.063854193	0.598416687	0.286307669	0.202838031	-0.00431388	0.557041104	-0.044701729	-0.111511396	0.035668583	0.055838139	-0.167927369	0.134757455	-0.199988826	0.205035004	0.356365454	-0.041710679	0.141630199	0.055211421	-0.055936892	0.076283693	0.014009346	-0.028102265	-0.229002972	-0.128230851	-0.080106052	-0.127521103	0.218956857	-0.137710506	-0.146048898	-0.059512033	-0.046559178	-0.032274609	0.052859241	0.109283538	-0.039037397	0.055023348	-0.121567395	0.028828199	0.022183092
EIF4EBP1|4E-BP1_pT70	-0.405196359	-0.551065382	-0.595351375	-0.178087553	-0.494362973	-0.443089875	-0.55722082	-0.352528159	-0.452991685	-0.471713292	-0.56846644	-0.473839162	-0.43701125	-0.294543727	-0.519170507	-0.614148338	-0.593755935	-0.64046615	-0.544608862	-0.48143478	-0.463227043	-0.707824109	-0.072782504	-0.355888149	-0.587592659	-0.497128252	-0.563123751	-0.55043996	-0.586446255	-0.586280569	-0.472117524	-0.442329181	-0.365876308	-0.866918767	-0.545516456	-0.419908552	-0.565697576	-0.30301535	-0.554199475	-0.610770458	-0.606579602	-0.365244782	-0.429823727	-0.598958483	-0.429880276
ARAF|A-Raf_pS299	-0.579409354	-0.317574367	-0.439153887	-0.74691916	-0.252947277	-0.831204904	-0.40419286	-0.799501597	-0.42891654	-0.830277595	-0.653214594	-0.236017482	-0.954935957	-1.040099847	-0.921691795	-0.43124141	-0.52027925	-0.72382333	-1.097364472	-1.036735884	0.472367736	-0.592298235	-1.021894942	-0.878738551	-0.366306141	-0.412284014	-0.606592121	-0.662398186	-0.524350155	-0.349992221	-0.402266942	-1.018194147	-0.770081856	-0.904265596	0.275085252	-0.910890885	-0.411241775	-0.625505928	-0.456450483	-0.515341882	-0.550114402	-0.814576067	-0.5411389	0.365854049	-0.853686668
ANXA7|Annexin_VII	-0.117553229	-0.356120199	-0.375847544	-0.441758223	-0.582353392	-0.560984555	-0.108869558	-0.765070544	-0.416389393	-0.335442057	-0.348055116	-0.689794543	-0.373383545	-0.178481279	-0.363131542	-0.307826191	-0.266633441	-0.644504346	-0.58795945	-0.72896151	-0.481054229	-0.476341444	-0.820471656	-0.889406117	-0.053260526	-0.578766827	-0.127363528	-0.616158518	-0.248683776	-0.500599543	-0.693765596	-0.357394638	-0.523060884	-0.339690954	-0.434003619	-0.730424497	-0.406187768	-0.589729315	-0.566562575	-0.443558136	-0.675238349	-0.331241028	-0.241901756	-0.247154635	-0.555505755
ARID1A|ARID1A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRAF|B-Raf	1.470700324	1.053040631	1.914723914	0.971859324	1.883918635	1.247962893	0.823639914	1.624859456	2.269224588	2.328025404	1.393880814	1.701992618	1.65106113	1.59088363	1.188632623	1.895647928	2.165108569	2.054037627	0.926408556	1.753802223	1.654739954	1.853202459	0.914243263	2.367807076	2.45485973	1.494128643	1.300441559	1.688067194	2.269274156	1.481690491	1.66313799	1.078447492	0.542010817	1.276191054	3.054766216	1.243482114	1.78383676	1.269279883	2.332867442	2.223494391	2.09378139	1.782121121	1.796989825	1.118638346	1.928591083
BAD|Bad_pS112	0.157643458	0.261956479	0.036834369	0.472555547	0.437220312	0.824967826	0.497804502	0.648618038	0.540425577	0.505950367	0.93198264	0.908287652	-0.0539523	0.619346054	0.798806142	0.615179897	0.203560298	0.772655437	0.257721365	0.231344268	0.060241628	0.548130442	0.291047179	0.487620358	-0.327588639	1.085467181	0.925374175	0.523444083	-0.209530162	0.1689131	0.528219996	0.215809542	0.414642865	1.075509712	0.076157208	-0.181808897	0.617850574	0.303405076	0.436738926	0.167547086	0.114159444	0.403182642	0.285026098	0.554747639	0.45106443
BAP1|Bap1-c-4	-0.427192267	-0.530906002	-0.300914567	-0.912419652	-0.630809484	-0.317016859	-0.510793257	-0.671764393	-0.71726503	-0.183633056	-0.380722518	-0.612829578	-0.758270276	-0.382430859	-0.476510582	-0.663039365	-0.681340578	-0.596623191	-0.149684885	-0.544535338	-0.313394173	-0.91593404	-1.38773832	-0.673482392	-0.448936734	-0.809480434	-0.523647911	-0.728294979	-0.428288745	-0.502227395	-0.844818732	-0.259657437	-0.574831042	-0.843561805	-0.662533681	0.180378695	-0.518904861	-0.376699187	-0.735705627	-0.742470192	-0.527962887	-0.667347734	-0.783024496	-0.725725658	-0.577948087
BRCA2|BRCA2	-0.204253973	-0.18659492	-0.191357121	-0.149512841	-0.304441485	-0.401403324	-0.04058347	-0.315167744	-0.438018587	-0.28395961	-0.444432807	-0.329034687	-0.188738682	-0.330653023	-0.451838871	-0.364026379	-0.248031144	-0.335338317	-0.364440151	-0.43281903	-0.325216182	-0.475872993	-0.234603939	-0.552224315	-0.212258942	-0.444107922	-0.221474888	-0.254410231	-0.287588949	-0.182473363	-0.25177564	-0.320609399	-0.28238847	-0.471046297	-0.346952711	-0.171218948	-0.489815388	-0.185643417	-0.429618352	-0.196121815	-0.353496336	-0.214374817	-0.293017241	-0.184001938	-0.338472205
MS4A1|CD20	0.418300173	0.43775739	0.26408397	0.139183889	0.277725686	0.13976077	0.442746623	-0.097339476	0.077057135	0.443792534	0.150528344	0.142590499	0.148320207	0.20349059	0.199545063	0.167395932	0.23731819	0.103222118	0.09798257	0.254594085	0.308811448	0.139476941	0.234996818	-0.092006054	0.177770387	0.151837329	0.266502627	0.400465184	0.225577545	0.42663842	0.208458043	0.27299332	0.426684793	-0.072014429	0.120436066	0.36210049	0.124117878	0.336085082	0.101121758	0.307407528	0.221081013	0.200437014	0.07674086	0.134670799	0.063733037
CCNE2|Cyclin_E2	1.317984171	1.25485511	1.272256415	0.991823775	1.22125592	1.152449281	1.167351777	0.92997038	1.118426046	1.535449466	1.289784631	1.145788825	1.148636494	1.357646006	1.279940552	1.276659119	1.213882042	1.195355683	1.307782191	1.297639043	1.480626616	1.154309292	0.925622274	1.358046531	1.242034661	1.063744122	1.308575981	1.357156977	1.239334455	1.320274417	1.054524535	1.721348341	1.243658325	0.958883457	1.168043794	2.382558141	1.209213792	1.232191922	1.258677526	1.265117052	1.318853491	1.257082263	0.270761983	1.003739964	0.987960402
ETS1|ETS-1	0.205599532	-0.007853004	0.017532695	0.074667983	0.036989183	-0.305884191	-0.219590097	-0.183957541	-0.372232474	-0.002028884	-0.30614406	-0.105911548	0.2520522	0.01425596	-0.179853898	-0.140700301	-0.15157337	-0.362801755	-0.301808816	-0.003277549	0.080494211	-0.101210216	0.239402419	-0.39301197	-0.165011314	-0.207743471	-0.198801173	0.072077926	-0.164507755	0.195255992	0.098261499	0.187976419	0.281124286	-0.479690098	-0.14978103	-0.056742088	-0.330355922	-0.040620046	-0.293598477	0.06930306	0.099743671	-0.05157321	-0.079416836	-0.166102639	-0.300457895
EIF4G1|eIF4G	0.46603832	0.124121794	0.532628172	-0.135367478	0.408334204	0.380682519	-0.215072656	0.254152848	0.17791389	0.737449439	0.25139978	-0.298342433	0.130733939	-0.192843549	0.233896333	-0.346764204	0.232513035	0.254195114	0.111698403	0.756332578	0.54559908	0.249985103	0.00381341	0.591018831	0.569948493	0.199445573	-0.347521428	0.094292293	0.481899641	0.194991454	0.089901911	-0.02812606	-0.533610687	-0.073203366	0.541988459	0.427399321	0.317678534	-0.185318776	0.130654582	-0.278201778	0.302961392	0.421302059	0.230271536	0.100951995	0.38565806
FASN|FASN	0.228319239	-0.698629641	-0.200310133	-0.940189018	-0.064257213	2.476884094	0.111579525	-0.552875948	1.022409308	0.906994712	1.278998309	-0.207933952	1.541614124	0.77762978	2.848608653	-0.004940397	0.301313072	1.106420845	-0.298067919	2.05057194	0.7514415	0.119190456	-0.07681308	0.569314608	0.034771177	0.120160936	0.442173246	-0.056570998	1.14188027	-0.490078932	-1.018602113	-0.076150129	1.312533424	-1.208135803	1.093040272	1.227992073	2.000990733	-0.299007665	1.153064858	0.678092367	-0.267178902	-0.681049637	0.152277851	-0.945947539	-0.163065216
FOXO3|FOXO3a_pS318_S321	-1.274988436	-1.119043892	-1.300180082	-1.208672163	-1.282927392	-0.996553092	-1.058254305	-1.380259906	-1.258052099	-1.134403022	-1.106487685	-1.053474961	-1.351087801	-1.29117064	-1.199125884	-1.099877137	-1.247375401	-1.251026169	-1.296593019	-1.29112281	-1.26739051	-1.212242171	-1.300455797	-1.252471528	-1.234804047	-1.311046277	-1.083601146	-1.230141663	-1.328567039	-1.195692977	-1.194601587	-1.349157751	-0.90445286	-1.207646927	-1.1558095	-1.497500499	-1.02099082	-1.265475815	-1.238881581	-1.160525614	-1.223943005	-1.071260905	-1.100727794	-1.222836839	-0.960609324
FOXM1|FoxM1	-0.21381296	-0.095365088	-0.489643416	-0.572073984	-0.537172685	-0.277354442	-0.027937067	-0.068348791	-0.937682783	-0.773133369	-0.501453998	-0.419532498	-0.58721905	-0.967046359	-0.887694056	-0.493216772	-0.453426281	-0.123610706	-0.333148365	-0.726466488	-0.760898648	-0.908434377	-0.828674978	-0.066222895	-0.479826582	-0.555143563	-0.458277174	-0.700203665	-0.64231261	-0.181106734	-0.611268114	0.238828419	-0.083188096	-1.024810944	-0.5672593	0.416266778	-0.374842172	-0.675452405	-0.783247469	-0.399723776	-0.594756307	-0.510779281	-0.821399863	-0.530502802	-0.762668052
G6PD|G6PD	-0.5094752	-0.293990233	0.022466302	0.778848404	1.004239337	0.23776118	-0.392319832	-1.23293201	-0.66806984	0.128095668	-0.577552847	0.721356693	1.325585462	0.894912683	-0.859674187	-0.032175082	-0.120922162	-0.798876537	-1.160090583	-0.433776105	1.199345485	-0.866327472	-0.537661522	-0.651809207	-0.600637838	-0.756265884	-0.443909078	-0.337253944	-0.732155324	-0.325706874	-0.164971088	-0.92251493	-0.638695554	-1.182981573	-0.201682368	-0.558437246	-0.933236086	-0.936036374	-0.855766254	-0.181285569	-0.084954036	-0.580260502	-0.744888523	0.393738973	-1.074857307
GAPDH|GAPDH	1.546970542	0.586548907	1.958753359	0.502731708	1.669314123	1.440419764	0.252785234	0.255017128	3.883867648	1.118371728	2.637906057	1.776207004	1.788565025	3.433947753	2.057352845	2.372895626	2.68614135	3.616073212	2.146722548	2.251870904	3.634466284	2.569015896	2.55083626	0.939613393	2.311567529	3.803124614	0.862844681	1.140290268	2.630593693	1.630824343	0.599937214	2.776878995	1.30299922	1.283726417	2.751877168	1.138223339	6.04775019	0.821822527	3.743148845	1.443452103	2.410862937	1.146871706	1.326012126	3.088968478	-0.000155103
GSK3A GSK3B|GSK3_pS9	-0.082506222	0.295711364	-0.060992498	0.434631152	1.088206187	0.809386214	0.25639411	1.029002137	1.11152675	0.530881086	0.630211401	1.470325505	-0.137481029	0.35757627	1.211173795	0.616644927	0.076563205	1.096325613	0.025511421	1.645761456	-0.097831654	0.789070101	-0.002375473	1.502521155	-0.490995784	1.212604012	1.448440635	0.768460672	-0.257388814	-0.034544214	0.534147766	-0.318802721	0.285491251	1.07717696	-0.264187941	-0.495692124	1.18754779	0.324830555	0.890313452	0.174668439	0.052160838	0.901853663	0.881485328	0.683924357	1.213350934
NRG1|Heregulin	-1.260057549	-1.197341094	-1.172623727	-0.361943373	-1.419218972	-1.444366361	-0.992676697	-1.614498845	-1.424188686	-1.183207529	-1.402071258	-1.456926464	-1.183014291	-1.31128241	-1.39306378	-1.379748244	-1.116500468	-1.481688746	-1.300769256	-1.386635882	-1.278382993	-1.492104091	-1.242263962	-1.500137383	-1.191125393	-1.362410554	-1.195849636	-1.378488247	-1.157854423	-1.174413556	-1.225660553	-1.286079526	-1.292314406	-1.53776414	-1.25484208	-0.538348372	-1.529204156	-0.609712603	-1.377249154	-1.288216773	-1.20432643	-1.337745982	-1.170958498	-1.152238621	-1.429308554
MYH11|MYH11	1.953724702	0.602253691	-0.679139474	-0.139670222	-1.040393646	-0.215106528	0.728825176	-1.887581095	-1.453120613	0.741023774	0.050025369	-0.083543276	-0.886536038	-1.054391171	0.260230291	-0.440465085	-0.272959206	0.802267958	-0.6672659	-1.054490209	-1.179531038	-0.368086948	-0.528145189	-0.593941225	-1.07425497	-0.887496738	0.485891384	-0.574526285	0.294565882	0.918937857	0.918020404	1.42524197	-0.182096862	-1.653497614	-1.168544666	-1.328793114	-1.632356818	-0.087053402	-1.246207434	-0.848564289	-0.144434752	-0.647083551	0.305715922	-1.163137743	0.67960737
MYH9|Myosin-IIa-pS1943	-0.963362521	-1.427331977	-1.523271031	-1.026736991	-1.660813542	-0.716618296	-1.241176832	-0.989144855	-1.158262663	-1.60469578	-1.408066744	-1.067251429	-1.36757875	-0.606014089	-0.715208512	-1.158870005	-1.375406187	-0.502501696	-0.472092201	-0.949577716	-1.266355126	-1.092185809	-1.253801147	-0.887321938	-1.242646389	-1.386720887	-1.072539676	-1.149928323	-0.932909196	-1.205357047	-1.209946519	-1.167312699	-0.853997275	-1.593121357	-1.643899983	-1.310172369	-0.834013251	-1.556904373	-1.307934053	-1.08726137	-1.862946369	-0.998368562	-0.731141034	-0.838108749	-0.493028152
NRAS|N-Ras	-1.086776153	-0.851729544	-0.858317814	-0.940497917	-1.015564672	-1.096545359	-0.806156024	-1.323640941	-1.145779269	-1.049643999	-1.124226769	-1.097673647	-1.077820191	-1.201217697	-1.130687448	-1.074690749	-0.939083074	-1.191596253	-1.251372056	-1.305202298	-0.967636186	-1.170467551	-1.18491788	-1.300326674	-0.986223906	-1.182973265	-0.986208711	-1.113665244	-1.050303144	-0.853814757	-1.023967712	-1.163280126	-1.050881693	-1.214749038	-1.083177785	-1.250515514	-1.153120843	-1.137829882	-1.143993074	-0.887609961	-1.047775042	-1.015901742	-1.17179492	-1.012640706	-1.085639932
NDRG1|NDRG1_pT346	-1.126380587	-0.288778212	-1.200621178	1.141972548	0.174664083	-0.092726511	-0.236429675	0.414683327	0.998638984	-1.472226608	0.814202616	0.030440966	0.687790649	-0.428949194	-0.579750543	-0.161245476	-0.501447327	1.929921228	-0.16013822	0.033271089	-1.128624564	-0.055169561	1.302843101	0.331608031	-1.446754453	1.309987582	-0.015517495	0.403576679	-0.946935308	-0.453662505	-0.397641801	-0.100323997	-1.31653197	-0.168407324	-0.661478646	-1.359984175	1.056303855	0.246608664	1.731081147	-0.686010339	0.278544011	-0.198022252	-0.306547379	1.042158029	0.255227658
CDKN1A|p21	0.474909782	0.585626533	-0.052529289	0.857236704	0.891480173	0.971897111	0.444797662	0.310231537	0.908250412	0.543976974	0.367235772	0.92424384	0.599195831	0.688012228	0.826425308	0.985007731	0.159629213	0.787142003	0.381259046	0.598676898	0.873252223	0.617781417	1.014572933	0.939043021	0.168233201	0.939929687	1.046250396	0.542911695	0.441502099	0.181158963	0.970213158	0.208796382	0.592366984	0.45685573	0.231528218	0.199856761	0.93428891	0.616791793	0.814585268	0.742709484	0.702053939	0.858317253	0.38435522	1.073031726	0.924476392
CDKN1B|p27_pT198	0.22388601	0.166945162	0.311640631	0.326489924	0.118530305	0.146190334	0.238350742	0.09035463	0.110376225	0.312725315	0.241818961	0.110168928	0.100711872	0.113508194	0.209252345	0.080093696	0.161176243	0.084434233	0.142401195	0.098177119	0.279001177	-0.063181649	0.216205272	0.102443072	0.23785282	0.012974128	0.192198223	0.113508194	0.133844552	0.195636075	0.094897357	0.165988573	0.348905589	0.155364305	0.098749492	0.215885869	0.076103749	0.17329087	0.113834852	0.113508194	0.071727015	0.162828581	0.064824238	0.113508194	0.029578403
RPS6KA1|p90RSK	-0.504159828	-0.241746489	0.018911336	-0.715796106	-0.73210427	-0.47624937	-0.225432199	-0.870819249	0.171472422	0.384605782	-0.295641114	-0.586016832	0.118425217	0.112423631	0.282967347	-0.565278446	-0.537221499	-0.511878843	0.490493726	-0.266407912	-0.640028885	0.062063798	-1.070703178	-0.535287674	-0.004911452	-0.427324003	-0.540000066	-0.526282326	-0.223628152	-0.393644852	-0.405680039	0.052488505	-0.190162631	-0.452545189	-0.676636729	0.051641367	-0.185544805	-0.199756611	-0.479657916	0.110711691	-0.638421085	-0.599514549	-0.341084889	-0.776683526	-0.583902216
PDCD4|PDCD4	0.685134777	0.830488608	0.930088426	0.933618559	0.88722598	0.440751154	0.969487744	1.430662986	1.585342882	1.394908345	0.885901142	1.874663649	0.476959077	1.221935598	1.987972635	2.281437665	0.637679345	2.115560432	1.262828981	0.518958434	0.608430517	1.193956076	0.539073499	2.477763191	0.161161805	0.817815973	2.714933624	0.596604152	0.534580508	0.371457065	1.654899925	1.319960361	1.155669074	1.701220099	0.622733586	0.353786961	1.34046122	0.476959077	2.089881173	1.58868259	1.283367424	1.333474241	1.811530796	1.154547456	1.55687547
PDK1|PDK1	-0.100901463	-0.407699484	0.026733937	-0.258068129	0.107367106	0.041120005	-0.560235038	-0.710869611	0.040001292	-0.189118101	-0.756052528	0.040393808	-0.367410251	-0.167622505	-0.079626096	0.125338904	0.143917988	-0.330592621	-0.292464815	-0.183908739	0.365897981	-0.146383157	-0.406436805	0.156081905	-0.17262711	-0.269966567	-0.30401846	-0.31617496	-0.231201287	0.082208727	-0.453057639	-0.427646787	-0.136641388	0.051922468	-0.035154704	0.028610438	-0.002202651	-0.065636229	0.067718279	0.049369601	0.388693264	0.020699964	-0.242958759	0.006821792	-0.329757698
PEA15|PEA15_pS116	-0.878413011	-0.971470065	-0.940046939	-0.783474648	-0.73526161	-0.780754488	-1.069010213	-0.87076944	-0.973546492	-0.79654419	-0.860682514	-0.814300071	-0.497490288	-0.516741063	-0.731084217	-0.71302565	-0.931384332	-0.841615815	-0.824242241	-0.610404723	-0.823525237	-0.391402959	-0.515482733	-0.776328863	-0.903616368	-0.818992214	-0.797256656	-0.743611114	-0.825105792	-0.864657943	-0.704233926	-0.561143379	-0.747208142	-0.64770449	-0.874200506	-0.598169768	-0.908363102	-0.813783497	-0.881768733	-0.774595056	-0.46155231	-0.870915951	-0.79185197	-0.984335003	-0.806547048
PIK3R1 PIK3R2|PI3K-p85	1.614255118	1.049910727	1.632569565	1.449538524	1.48126696	1.067424619	0.951241842	1.569326959	1.240952478	1.423286565	1.08880537	1.205629541	1.05583294	1.195889771	1.319419255	1.599834195	1.41924232	1.164584194	0.999797487	0.890706953	1.613296746	1.661637474	1.234804036	2.09604034	1.492300743	1.964187873	1.58440227	1.457292027	0.900728147	1.16241712	1.474219321	1.062299304	1.266326135	1.678180093	1.534610543	0.954687025	1.262667241	1.571223858	1.59113771	1.031739379	1.675079296	1.331646886	1.68398544	1.443767226	1.421442732
PRKCB|PKC-pan_BetaII_pS660	1.458620181	1.262461846	1.845547412	1.738561411	3.198732171	1.797833504	1.775249444	1.606235816	2.500940623	1.322260828	1.531180165	3.346645427	1.584536945	1.173035099	2.766711697	1.767840197	2.570578692	2.432960348	1.57507933	1.459063508	1.776289146	2.390636451	1.357189418	1.888054833	0.795418981	3.133577391	1.816011361	2.754992894	0.750588871	1.730683367	1.529005209	0.87448339	1.912702867	2.855045767	1.767384103	0.362391749	1.904262461	1.774409615	1.841581915	1.907643149	2.182318563	2.372878445	1.220586463	1.259301814	2.164403186
PRDX1|PRDX1	-1.182997286	-0.912519491	-0.850585225	-1.192106178	-1.160078246	-1.415498804	-0.862957721	-2.041110279	-1.625614886	-1.237528239	-1.454441578	-1.374204078	-1.449234703	-1.281104041	-1.69505548	-1.480831686	-1.146643981	-1.566819346	-1.525790043	-1.950800826	-1.040991913	-1.53746558	-1.716285153	-1.876420297	-1.287192534	-1.470010119	-1.245063171	-1.362535991	-1.505270545	-0.897655512	-1.31767129	-1.516918139	-1.524159784	-1.703345358	-1.39534536	-1.864147118	-1.628522151	-1.478118124	-1.579407432	-1.083780959	-1.256849687	-1.296365091	-1.621683853	-1.406156615	-1.544472863
RAB11A RAB11B|Rab11	-0.549088772	-0.380055511	-0.506811403	-0.216390045	-0.45939652	-0.511997619	-0.420671423	-0.745933557	-0.570910778	-0.523630049	-0.515175156	-0.485081701	-0.327352713	-0.440510125	-0.401902419	-0.524315769	-0.468704397	-0.637523724	-0.609353817	-0.532534595	-0.456024817	-0.500317012	-0.185651704	-0.572555851	-0.445745804	-0.586230793	-0.4444094	-0.569983138	-0.464955307	-0.468065497	-0.389440573	-0.456514381	-0.561962272	-0.564788355	-0.43994017	-0.541344016	-0.627042916	-0.564566946	-0.549810944	-0.36221725	-0.474328929	-0.401324563	-0.479627395	-0.446668785	-0.300299701
RAB25|Rab25	-2.149442175	-1.641405614	-1.892725068	-2.32192774	-2.281085908	-2.267626997	-1.265316258	-3.07140419	-2.70026547	-2.312137815	-2.340689153	-2.251598929	-2.351545416	-2.682970796	-2.692617697	-2.303082723	-2.155348656	-2.451747703	-2.512068143	-2.677044108	-2.422505712	-2.596967318	-2.658997847	-2.898715991	-2.122910212	-2.574002085	-1.985941587	-2.147296842	-2.127471598	-1.712301649	-1.860426992	-2.517133014	-2.362817544	-2.792696943	-2.260505957	-2.612824947	-2.493281871	-2.140031739	-2.541598879	-2.015016787	-2.325335118	-2.141267486	-2.337492613	-2.271734578	-1.932122254
RPTOR|Raptor	1.734695928	0.826079545	1.516570197	1.196216091	1.576711458	2.038770209	0.798037561	1.007541474	1.004864865	2.223879192	1.539656523	1.453438996	1.757502337	1.390784508	1.974111199	1.290722613	1.551591956	1.173640699	2.132881928	1.562066165	1.805682341	1.234252547	3.332463489	1.10959122	1.316579177	1.648198629	1.090580424	1.53586625	1.630738898	1.255957686	1.278956488	2.205625922	2.686766832	1.495482883	1.399666301	1.620240686	1.201044189	1.416365775	1.43037111	1.356144489	1.7045098	1.858278457	1.329794396	1.220194321	1.282646419
RBM15|RBM15	1.960533338	1.143019567	1.404650275	1.287143579	1.66224899	2.669349566	1.210511452	1.899409464	1.953857703	2.710823573	2.145358887	1.805087361	1.343906771	1.098309323	2.46252698	2.065171456	1.247098749	2.319883312	2.417906409	2.632067278	1.325679699	1.862642005	1.427415713	2.611068088	1.453621155	1.856056777	1.989713461	1.795747762	1.92397708	1.356268537	1.518637268	2.564633916	3.04600067	1.968131264	1.720101849	3.218731029	2.304110484	2.713169368	2.027620118	1.193958918	1.914646111	1.782021842	1.796614171	1.380093488	1.534968232
RICTOR|Rictor	0.880621226	0.305239899	0.570894259	0.141065915	0.331258122	0.58126523	0.300189544	0.350203954	0.173637876	0.7309111	0.31897524	0.275347409	0.065530668	-0.027041151	0.597419136	0.305684479	0.341917593	0.485213619	0.111015945	0.495608412	0.351526726	0.814554291	-0.398751351	0.19933883	0.129854729	0.759046205	0.447418991	0.460811252	0.694607991	0.692007598	0.5087409	0.736480138	0.024931736	0.176185642	0.522264279	-0.084811408	0.32658008	0.147753636	0.049713357	0.532134653	0.375841495	-0.005874926	0.624163491	0.088994937	0.231274079
RICTOR|Rictor_pT1135	0.241117227	0.051946197	0.206088135	0.527794013	0.305314232	0.238594636	0.060943617	0.452434319	0.391174028	0.297284738	0.227257825	0.480446273	0.310343772	0.205497629	0.372891822	0.209277033	0.118322211	0.213557207	0.233713683	0.311724734	0.285739377	0.5964435	0.720870558	0.144763909	0.144481487	0.481192738	0.207645613	0.372697128	0.181037021	0.149201286	0.357782669	0.26343239	0.163861883	0.123734815	0.204168	0.168008223	0.266660463	0.228161966	0.270488797	0.313598912	0.238499271	0.38885498	0.260235673	0.370615965	0.158549224
SCD1|SCD1	-0.909493681	-0.509869306	-0.68536393	-0.931461222	-0.729083223	-0.898029486	-0.458687296	-1.691858424	-1.070348872	-0.937178511	-0.909996594	-0.756111147	-0.932429222	-0.897840427	-1.025391129	-0.858521633	-0.6926373	-0.954617883	-1.341427679	-0.986680333	-0.603971275	-0.989461176	-1.271629306	-1.193735997	-0.848939833	-1.096996137	-0.649082093	-0.988731278	-0.92995893	-0.594880274	-0.975172063	-1.119610674	-1.012224425	-1.288004005	-0.991456884	-1.038728597	-0.817509369	-1.10647584	-1.16556777	-0.633365326	-0.827095938	-0.880742284	-1.137986663	-0.847509975	-1.010198833
